ts,leg,source,airline,from,to,date,dep_time,price_pp_gbp
2026-08-25 18:25,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-25 18:25,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 19:07,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 19:07,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 19:07,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-25 19:07,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 19:07,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 19:07,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-25 19:07,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 19:53,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 19:53,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 19:53,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-25 19:53,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 19:53,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 19:53,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-25 19:53,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 20:18,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 20:18,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 20:18,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-25 20:18,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 20:18,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 20:18,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-25 20:18,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 20:52,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 20:52,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 20:52,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-25 20:52,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 20:52,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 20:52,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-25 20:52,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 21:18,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 21:18,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 21:18,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-25 21:18,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 21:18,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 21:18,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-25 21:18,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 21:50,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 21:50,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 21:50,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-25 21:50,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 21:50,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 21:50,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-25 21:50,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 22:16,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 22:16,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 22:16,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-25 22:16,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 22:16,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 22:16,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-25 22:16,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 22:51,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 22:51,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 22:51,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-25 22:51,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 22:51,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 22:51,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-25 22:51,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 23:17,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 23:17,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 23:17,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-25 23:17,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 23:17,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 23:17,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-25 23:17,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-25 23:46,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-25 23:46,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-25 23:46,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-25 23:46,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-25 23:46,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-25 23:46,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-25 23:46,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-26 00:43,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-26 00:43,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-26 00:43,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-26 00:43,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-26 00:43,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-26 00:43,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-26 00:43,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-26 02:19,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-26 02:19,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-26 02:19,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-26 02:19,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-26 02:19,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-26 02:19,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-26 02:19,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-26 03:31,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-26 03:31,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-26 03:31,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-26 03:31,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-26 03:31,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-26 03:31,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,21:50,100.99
2026-08-26 03:31,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-26 04:30,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-26 04:30,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-26 04:30,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-26 04:30,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-26 04:30,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-26 04:30,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,21:50,100.99
2026-08-26 04:30,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-26 05:25,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-26 05:25,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-26 05:25,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-26 05:25,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-26 05:25,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-26 05:25,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,21:50,100.99
2026-08-26 05:25,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-26 05:57,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-26 05:57,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-26 05:57,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-26 05:57,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-26 05:57,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,52.99
2026-08-26 05:57,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,21:50,100.99
2026-08-26 05:57,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-26 06:42,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-26 06:42,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,100.99
2026-08-26 06:42,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-26 06:42,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-26 06:42,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,57.84
2026-08-26 06:42,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-26 06:42,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-26 07:38,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-26 07:38,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-26 07:38,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-26 07:38,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-26 07:38,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,57.84
2026-08-26 07:38,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,21:50,100.99
2026-08-26 07:38,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-26 08:32,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-26 08:32,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-26 08:32,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-26 08:32,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-26 08:32,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,57.84
2026-08-26 08:32,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,21:50,100.99
2026-08-26 08:32,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-26 09:31,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-26 09:31,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-26 09:31,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-26 09:31,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-26 09:31,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,57.84
2026-08-26 09:31,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,21:50,100.99
2026-08-26 09:31,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-26 10:24,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-26 10:24,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-26 10:24,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-26 10:24,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-26 10:24,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,57.84
2026-08-26 10:24,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,21:50,100.99
2026-08-26 10:24,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-26 10:59,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-26 10:59,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-26 10:59,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-26 10:59,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-26 10:59,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,57.84
2026-08-26 10:59,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,21:50,100.99
2026-08-26 10:59,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-26 11:32,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-26 11:32,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-26 11:32,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-26 11:32,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-26 11:32,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,57.84
2026-08-26 11:32,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,21:50,100.99
2026-08-26 11:32,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-26 12:31,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-26 12:31,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-26 12:31,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-26 12:31,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-26 12:31,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,57.84
2026-08-26 12:31,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,21:50,100.99
2026-08-26 12:31,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-26 13:45,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-26 13:45,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-26 13:45,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-26 13:45,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-26 13:45,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,57.84
2026-08-26 13:45,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,21:50,100.99
2026-08-26 13:45,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-26 14:35,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,19:35,87.14
2026-08-26 14:35,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,100.99
2026-08-26 14:35,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,110.99
2026-08-26 14:35,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-26 14:35,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,57.84
2026-08-26 14:35,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,21:50,100.99
2026-08-26 14:35,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-26 16:10,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,16:05,77.75
2026-08-26 16:10,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,91.22
2026-08-26 16:10,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,103.67
2026-08-26 16:10,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-26 16:10,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,57.84
2026-08-26 16:10,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,21:50,100.99
2026-08-26 16:10,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-26 18:11,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,16:05,77.75
2026-08-26 18:11,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,91.22
2026-08-26 18:11,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,103.67
2026-08-26 18:11,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-26 18:11,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,66.64
2026-08-26 18:11,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,21:50,100.99
2026-08-26 18:11,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-26 20:22,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,16:05,77.75
2026-08-26 20:22,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-19,19:35,79.99
2026-08-26 20:22,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-27,17:05,87.95
2026-08-26 20:22,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-28,17:45,89.99
2026-08-26 20:22,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,91.22
2026-08-26 20:22,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-22,20:35,100.01
2026-08-26 20:22,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-20,14:50,100.99
2026-08-26 20:22,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-21,15:10,103.67
2026-08-26 20:22,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,103.67
2026-08-26 20:22,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-26 20:22,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,66.64
2026-08-26 20:22,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,21:50,100.99
2026-08-26 20:22,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-26 20:22,return,ryanair-api,Ryanair,VLC,STN,2027-01-02,17:40,120.14
2026-08-26 20:22,return,ryanair-api,Ryanair,VLC,STN,2027-01-03,15:10,145.94
2026-08-26 23:52,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,16:05,77.75
2026-08-26 23:52,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-19,19:35,79.99
2026-08-26 23:52,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-27,17:05,87.95
2026-08-26 23:52,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-28,17:45,89.99
2026-08-26 23:52,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,91.22
2026-08-26 23:52,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-22,20:35,100.01
2026-08-26 23:52,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-20,14:50,100.99
2026-08-26 23:52,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-21,15:10,103.67
2026-08-26 23:52,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,103.67
2026-08-26 23:52,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-26 23:52,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,66.64
2026-08-26 23:52,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,21:50,100.99
2026-08-26 23:52,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-26 23:52,return,ryanair-api,Ryanair,VLC,STN,2027-01-02,17:40,120.14
2026-08-26 23:52,return,ryanair-api,Ryanair,VLC,STN,2027-01-03,15:10,145.94
2026-08-27 05:51,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,16:05,77.75
2026-08-27 05:51,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-19,19:35,79.99
2026-08-27 05:51,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-27,17:05,87.95
2026-08-27 05:51,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-28,17:45,89.99
2026-08-27 05:51,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,91.22
2026-08-27 05:51,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-22,20:35,100.01
2026-08-27 05:51,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-20,14:50,100.99
2026-08-27 05:51,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-21,15:10,103.67
2026-08-27 05:51,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,103.67
2026-08-27 05:51,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-27 05:51,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,66.64
2026-08-27 05:51,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-27 05:51,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-27 05:51,return,ryanair-api,Ryanair,VLC,STN,2027-01-02,17:40,120.14
2026-08-27 05:51,return,ryanair-api,Ryanair,VLC,STN,2027-01-03,15:10,145.94
2026-08-27 17:07,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,16:05,77.75
2026-08-27 17:07,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-19,19:35,79.99
2026-08-27 17:07,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-27,17:05,87.95
2026-08-27 17:07,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-28,17:45,89.99
2026-08-27 17:07,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,92.84
2026-08-27 17:07,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-22,20:35,100.01
2026-08-27 17:07,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-20,17:05,100.99
2026-08-27 17:07,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-21,15:10,103.67
2026-08-27 17:07,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,103.67
2026-08-27 17:07,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-27 17:07,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,66.64
2026-08-27 17:07,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
2026-08-27 17:07,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-27 17:07,return,ryanair-api,Ryanair,VLC,STN,2027-01-02,17:40,120.14
2026-08-27 17:07,return,ryanair-api,Ryanair,VLC,STN,2027-01-03,15:10,145.94
2026-08-28 01:34,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,16:05,77.75
2026-08-28 01:34,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-19,19:35,79.99
2026-08-28 01:34,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-27,17:05,87.95
2026-08-28 01:34,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-28,17:45,89.99
2026-08-28 01:34,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,92.84
2026-08-28 01:34,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-22,20:35,100.01
2026-08-28 01:34,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-20,17:05,100.99
2026-08-28 01:34,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-21,15:10,103.67
2026-08-28 01:34,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,103.67
2026-08-28 01:34,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-28 01:34,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,66.64
2026-08-28 01:34,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,21:50,100.99
2026-08-28 01:34,return,ryanair-api,Ryanair,VLC,STN,2027-01-05,13:10,110.99
2026-08-28 01:34,return,ryanair-api,Ryanair,VLC,STN,2027-01-02,17:40,120.14
2026-08-28 01:34,return,ryanair-api,Ryanair,VLC,STN,2027-01-03,15:10,145.94
2026-08-28 12:07,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-26,16:05,68.55
2026-08-28 12:07,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-19,19:35,79.99
2026-08-28 12:07,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-27,14:50,87.95
2026-08-28 12:07,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-28,17:45,89.99
2026-08-28 12:07,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-24,13:15,92.84
2026-08-28 12:07,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-22,20:35,98.18
2026-08-28 12:07,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-20,17:05,100.99
2026-08-28 12:07,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-21,15:10,103.67
2026-08-28 12:07,outbound,ryanair-api,Ryanair,STN,VLC,2026-12-23,14:25,103.67
2026-08-28 12:07,return,ryanair-api,Ryanair,VLC,STN,2027-01-07,10:55,45.99
2026-08-28 12:07,return,ryanair-api,Ryanair,VLC,STN,2027-01-06,12:30,66.64
2026-08-28 12:07,return,ryanair-api,Ryanair,VLC,STN,2027-01-04,10:20,100.99
